order_id,sku,qty,amount,fail_at,comp_fail_at
ORD001741,WIDGET-B,5,1152.6,,
ORD001742,WIDGET-A,4,618.4,,
ORD001743,WIDGET-B,9,755.46,,
ORD001744,WIDGET-B,10,2259.8,,
ORD001745,MODULE-Z,4,612.6,,
ORD001746,GIZMO-PRO,5,712.95,,
ORD001747,ADAPTER-USB-C,5,803.75,,
ORD001748,ADAPTER-USB-C,10,388.6,,
ORD001749,BATTERY-AA,3,1104.54,,
ORD001750,WIDGET-A,1,201.44,,
ORD001751,MODULE-Z,6,429.24,,
ORD001752,CABLE-2M,9,394.11,,
ORD001753,SENSOR-T1,4,657.96,CREATE_SHIPMENT,
ORD001754,SENSOR-T1,4,1579.6,,
ORD001755,WIDGET-B,8,1743.28,,
ORD001756,BATTERY-AA,1,244.72,,
ORD001757,ADAPTER-USB-C,1,311.22,,
ORD001758,GADGET-X,1,122.75,,
ORD001759,CABLE-2M,6,1685.1,,
ORD001760,BATTERY-AA,4,910.96,,
ORD001761,GADGET-X,1,198.81,,
ORD001762,WIDGET-B,8,1869.6,,
ORD001763,WIDGET-B,7,1835.47,,
ORD001764,ADAPTER-USB-C,8,614.4,RESERVE_INVENTORY,
ORD001765,BATTERY-AA,4,741.04,,
ORD001766,WIDGET-A,9,2604.78,,
ORD001767,WIDGET-A,1,65.86,,
ORD001768,BATTERY-AA,5,246.65,,
ORD001769,GIZMO-PRO,8,546.4,,
ORD001770,ADAPTER-USB-C,8,965.36,,
ORD001771,PANEL-40W,2,746.82,,
ORD001772,WIDGET-B,5,512.65,,
ORD001773,PANEL-40W,1,399.68,,
ORD001774,GIZMO-PRO,3,1077.39,CREATE_SHIPMENT,
ORD001775,ADAPTER-USB-C,7,942.06,,
ORD001776,CABLE-2M,6,315.6,,
ORD001777,MODULE-Z,8,689.28,,
ORD001778,GADGET-X,10,2617.3,RESERVE_INVENTORY,
ORD001779,WIDGET-A,4,1447.4,,
ORD001780,GIZMO-PRO,3,438.69,CREATE_SHIPMENT,
ORD001781,BATTERY-AA,8,1743.44,,
ORD001782,SENSOR-T1,9,3552.12,,
ORD001783,GIZMO-PRO,6,2060.58,RESERVE_INVENTORY,
ORD001784,GIZMO-PRO,7,2285.5,,
ORD001785,SENSOR-T1,2,246.84,,
ORD001786,WIDGET-A,4,896.92,,
ORD001787,SENSOR-T1,10,1923.5,,
ORD001788,GIZMO-PRO,4,1128.64,CHARGE_PAYMENT,RELEASE_INVENTORY
ORD001789,SENSOR-T1,8,2110.16,,
ORD001790,GIZMO-PRO,8,692.56,,
ORD001791,WIDGET-B,5,1199.75,,
ORD001792,BATTERY-AA,7,1596.56,,
ORD001793,SENSOR-T1,9,880.2,,
ORD001794,WIDGET-B,9,3032.91,,
ORD001795,WIDGET-A,1,302.32,,
ORD001796,ADAPTER-USB-C,7,1808.03,,
ORD001797,ADAPTER-USB-C,7,503.86,,
ORD001798,ADAPTER-USB-C,4,1147.6,,
ORD001799,BATTERY-AA,2,202.52,,
ORD001800,SENSOR-T1,1,393.95,RESERVE_INVENTORY,
ORD001801,SENSOR-T1,6,823.08,,
ORD001802,BATTERY-AA,10,2316.0,,
ORD001803,PANEL-40W,6,501.66,,
ORD001804,BATTERY-AA,6,1982.58,,
ORD001805,GADGET-X,5,1762.75,,
ORD001806,GIZMO-PRO,3,987.36,,
ORD001807,WIDGET-B,3,1003.14,,
ORD001808,MODULE-Z,8,2558.56,,
ORD001809,CABLE-2M,6,1060.98,,
ORD001810,WIDGET-B,6,1060.26,,
ORD001811,GIZMO-PRO,10,693.9,,
ORD001812,PANEL-40W,10,3980.9,,
ORD001813,SENSOR-T1,7,1248.94,,
ORD001814,ADAPTER-USB-C,9,729.0,,
ORD001815,CABLE-2M,10,3860.8,,
ORD001816,WIDGET-B,2,79.58,CREATE_SHIPMENT,
ORD001817,MODULE-Z,5,1226.95,,
ORD001818,GIZMO-PRO,10,1069.6,,
ORD001819,SENSOR-T1,8,2840.56,,
ORD001820,WIDGET-A,8,633.92,,
ORD001821,BATTERY-AA,1,282.2,,
ORD001822,CABLE-2M,2,86.34,,
ORD001823,ADAPTER-USB-C,5,1527.15,,
ORD001824,PANEL-40W,8,2930.72,,
ORD001825,CABLE-2M,2,531.58,,
ORD001826,WIDGET-B,2,713.2,,
ORD001827,GADGET-X,4,818.08,,
ORD001828,GADGET-X,8,1187.92,,
ORD001829,CABLE-2M,3,497.76,,
ORD001830,BATTERY-AA,6,1558.2,,
ORD001831,PANEL-40W,7,1515.71,,
ORD001832,MODULE-Z,1,305.86,,
ORD001833,CABLE-2M,8,2646.0,,
ORD001834,CABLE-2M,10,2752.7,,
ORD001835,GADGET-X,9,1777.95,,
ORD001836,SENSOR-T1,10,3776.8,,
ORD001837,BATTERY-AA,9,1550.34,,
ORD001838,MODULE-Z,4,177.92,,
ORD001839,WIDGET-B,10,1614.3,,
ORD001840,SENSOR-T1,9,3297.33,RESERVE_INVENTORY,
ORD001841,WIDGET-A,8,2571.04,,
ORD001842,GADGET-X,7,2777.88,CREATE_SHIPMENT,
ORD001843,BATTERY-AA,1,35.54,,
ORD001844,BATTERY-AA,8,1206.96,,
ORD001845,WIDGET-A,7,1743.0,,
ORD001846,SENSOR-T1,3,296.43,,
ORD001847,WIDGET-A,6,1931.4,,
ORD001848,SENSOR-T1,2,753.46,,
ORD001849,GIZMO-PRO,5,457.55,,
ORD001850,CABLE-2M,4,261.12,,
ORD001851,SENSOR-T1,2,394.6,,
ORD001852,WIDGET-B,7,2145.92,,
ORD001853,WIDGET-B,3,916.83,,
ORD001854,PANEL-40W,5,353.25,,
ORD001855,ADAPTER-USB-C,1,105.02,CREATE_SHIPMENT,
ORD001856,BATTERY-AA,4,1082.84,,
ORD001857,GIZMO-PRO,4,700.08,,
ORD001858,SENSOR-T1,8,313.92,,
ORD001859,MODULE-Z,4,1301.56,,
ORD001860,PANEL-40W,9,3057.66,,
ORD001861,PANEL-40W,10,1409.0,,
ORD001862,GADGET-X,7,1213.66,,
ORD001863,WIDGET-A,1,91.52,,
ORD001864,SENSOR-T1,10,2489.8,,
ORD001865,BATTERY-AA,1,126.68,RESERVE_INVENTORY,
ORD001866,ADAPTER-USB-C,4,1235.6,,
ORD001867,WIDGET-A,3,685.71,,
ORD001868,SENSOR-T1,5,1371.55,,
ORD001869,PANEL-40W,8,3034.32,,
ORD001870,GIZMO-PRO,3,1055.19,,
ORD001871,CABLE-2M,8,2244.96,,
ORD001872,PANEL-40W,10,1067.2,,
ORD001873,SENSOR-T1,2,723.3,,
ORD001874,PANEL-40W,3,76.95,,
ORD001875,WIDGET-A,4,952.64,,
ORD001876,WIDGET-A,10,3458.5,,
ORD001877,PANEL-40W,5,1789.55,,
ORD001878,CABLE-2M,1,93.16,,
ORD001879,CABLE-2M,2,450.88,,
ORD001880,GADGET-X,9,193.14,,
ORD001881,ADAPTER-USB-C,8,2105.84,,
ORD001882,WIDGET-A,1,357.09,,
ORD001883,PANEL-40W,9,2713.95,,
ORD001884,GIZMO-PRO,3,645.06,,
ORD001885,ADAPTER-USB-C,4,865.32,,
ORD001886,MODULE-Z,5,840.2,,
ORD001887,ADAPTER-USB-C,2,496.46,,
ORD001888,WIDGET-A,8,888.8,,
ORD001889,WIDGET-A,6,878.7,,
ORD001890,MODULE-Z,4,223.92,,
ORD001891,MODULE-Z,1,196.85,,
ORD001892,CABLE-2M,10,3031.5,,
ORD001893,MODULE-Z,10,3631.6,,
ORD001894,MODULE-Z,3,279.18,,
ORD001895,GADGET-X,2,713.84,,
ORD001896,CABLE-2M,7,1535.94,,
ORD001897,WIDGET-B,8,1272.96,,
ORD001898,CABLE-2M,8,2833.04,,
ORD001899,BATTERY-AA,1,391.03,CHARGE_PAYMENT,
ORD001900,MODULE-Z,3,975.69,,
ORD001901,PANEL-40W,2,493.6,,
ORD001902,BATTERY-AA,3,686.91,,
ORD001903,MODULE-Z,9,3494.7,,
ORD001904,ADAPTER-USB-C,1,54.09,,
ORD001905,WIDGET-A,9,1792.62,,
ORD001906,CABLE-2M,4,1127.32,,
ORD001907,BATTERY-AA,2,260.42,,
ORD001908,SENSOR-T1,2,310.66,,
ORD001909,PANEL-40W,4,649.48,,
ORD001910,MODULE-Z,1,135.78,,
ORD001911,CABLE-2M,8,574.4,CHARGE_PAYMENT,CANCEL_ORDER
ORD001912,PANEL-40W,9,1270.89,,
ORD001913,SENSOR-T1,7,1327.48,,
ORD001914,PANEL-40W,5,1798.7,,
ORD001915,SENSOR-T1,4,861.52,,
ORD001916,BATTERY-AA,7,1383.27,,
ORD001917,SENSOR-T1,3,555.96,,
ORD001918,GADGET-X,5,1675.85,,
ORD001919,GADGET-X,5,1845.25,,
ORD001920,GIZMO-PRO,5,1789.0,,
ORD001921,MODULE-Z,2,354.9,,
ORD001922,WIDGET-A,7,2234.89,RESERVE_INVENTORY,
ORD001923,MODULE-Z,9,3119.85,,
ORD001924,WIDGET-A,6,2081.22,,
ORD001925,CABLE-2M,4,1256.12,,
ORD001926,SENSOR-T1,2,547.68,,
ORD001927,ADAPTER-USB-C,9,386.64,CREATE_ORDER,
ORD001928,BATTERY-AA,6,895.26,,
ORD001929,WIDGET-A,2,519.5,,
ORD001930,GADGET-X,3,309.21,,
ORD001931,ADAPTER-USB-C,7,780.78,,
ORD001932,GADGET-X,1,136.97,,
ORD001933,BATTERY-AA,8,1988.24,,
ORD001934,GADGET-X,5,1151.8,,
ORD001935,MODULE-Z,7,2690.17,,
ORD001936,GIZMO-PRO,8,1691.36,,
ORD001937,MODULE-Z,7,1111.67,,
ORD001938,GIZMO-PRO,6,1856.76,,
ORD001939,SENSOR-T1,10,335.0,,
ORD001940,SENSOR-T1,8,1409.36,,
ORD001941,SENSOR-T1,3,752.52,,
ORD001942,GIZMO-PRO,5,737.7,,
ORD001943,MODULE-Z,9,2823.84,,
ORD001944,GADGET-X,1,210.43,,
ORD001945,GIZMO-PRO,10,1135.4,,
ORD001946,GADGET-X,7,2333.87,CREATE_SHIPMENT,
ORD001947,GADGET-X,6,741.06,,
ORD001948,GADGET-X,9,3044.7,,
ORD001949,WIDGET-A,3,109.02,,
ORD001950,BATTERY-AA,3,530.01,,
ORD001951,WIDGET-A,1,305.06,,
ORD001952,WIDGET-A,5,1711.05,,
ORD001953,MODULE-Z,3,79.41,,
ORD001954,GIZMO-PRO,4,281.68,,
ORD001955,WIDGET-B,6,1265.46,,
ORD001956,SENSOR-T1,3,1054.56,,
ORD001957,PANEL-40W,3,917.46,,
ORD001958,SENSOR-T1,5,351.25,,
ORD001959,MODULE-Z,8,2811.68,,
ORD001960,CABLE-2M,7,370.65,,
ORD001961,BATTERY-AA,5,1286.2,,
ORD001962,SENSOR-T1,9,2754.45,,
ORD001963,CABLE-2M,5,1347.15,,
ORD001964,CABLE-2M,10,2355.2,,
ORD001965,MODULE-Z,5,1433.55,,
ORD001966,GADGET-X,6,598.74,,
ORD001967,GIZMO-PRO,8,3099.28,,
ORD001968,MODULE-Z,6,446.46,,
ORD001969,GADGET-X,4,867.84,,
ORD001970,GIZMO-PRO,8,742.96,,
ORD001971,PANEL-40W,2,586.46,,
ORD001972,WIDGET-A,6,817.74,,
ORD001973,MODULE-Z,5,398.15,,
ORD001974,ADAPTER-USB-C,5,412.7,,
ORD001975,MODULE-Z,3,480.96,,
ORD001976,PANEL-40W,3,473.22,,
ORD001977,SENSOR-T1,6,336.78,,
ORD001978,BATTERY-AA,6,298.38,CHARGE_PAYMENT,
ORD001979,BATTERY-AA,5,1778.35,,
ORD001980,SENSOR-T1,9,2982.69,,
ORD001981,WIDGET-A,8,1586.4,,
ORD001982,ADAPTER-USB-C,5,1317.25,,
ORD001983,WIDGET-B,6,341.46,,
ORD001984,WIDGET-B,1,121.28,,
ORD001985,PANEL-40W,6,1775.94,,
ORD001986,BATTERY-AA,3,939.66,,
ORD001987,WIDGET-A,2,168.86,,
ORD001988,SENSOR-T1,6,2233.44,,
ORD001989,BATTERY-AA,6,2351.7,,
ORD001990,CABLE-2M,8,1636.64,,
ORD001991,MODULE-Z,10,3086.8,,
ORD001992,GADGET-X,4,350.76,,
ORD001993,WIDGET-A,7,1864.24,,
ORD001994,PANEL-40W,6,1411.44,,
ORD001995,BATTERY-AA,3,1179.69,,
ORD001996,BATTERY-AA,7,1511.58,,
ORD001997,WIDGET-A,9,3220.74,,
ORD001998,ADAPTER-USB-C,4,1198.52,,
ORD001999,MODULE-Z,10,3205.0,,
ORD002000,WIDGET-A,8,2282.0,,
ORD002001,MODULE-Z,6,584.76,,
ORD002002,ADAPTER-USB-C,3,760.08,,
ORD002003,GIZMO-PRO,4,1395.48,,
ORD002004,GADGET-X,6,910.74,,
ORD002005,WIDGET-A,7,681.59,,
ORD002006,WIDGET-A,7,2105.88,,
ORD002007,ADAPTER-USB-C,3,215.52,,
ORD002008,BATTERY-AA,8,420.24,,
ORD002009,GADGET-X,1,356.34,,
ORD002010,GIZMO-PRO,7,2587.13,,
ORD002011,ADAPTER-USB-C,8,3021.92,,
ORD002012,SENSOR-T1,7,2367.33,,
ORD002013,CABLE-2M,1,150.36,,
ORD002014,BATTERY-AA,10,3564.5,,
ORD002015,GADGET-X,5,1380.1,,
ORD002016,GIZMO-PRO,1,377.34,,
ORD002017,CABLE-2M,10,2444.7,,
ORD002018,CABLE-2M,9,962.19,,
ORD002019,ADAPTER-USB-C,10,888.6,,
ORD002020,WIDGET-A,10,811.4,,
ORD002021,GADGET-X,9,2763.45,,
ORD002022,MODULE-Z,2,371.52,CREATE_SHIPMENT,
ORD002023,MODULE-Z,4,1136.88,,
ORD002024,GIZMO-PRO,8,1172.64,,
ORD002025,BATTERY-AA,10,556.2,,
ORD002026,GADGET-X,10,3684.1,CHARGE_PAYMENT,
ORD002027,ADAPTER-USB-C,4,169.88,,
ORD002028,GIZMO-PRO,9,2030.49,,
ORD002029,PANEL-40W,2,146.64,RESERVE_INVENTORY,
ORD002030,WIDGET-A,5,1527.4,,
ORD002031,ADAPTER-USB-C,3,212.82,,
ORD002032,WIDGET-A,10,2408.3,,
ORD002033,SENSOR-T1,4,489.0,,
ORD002034,ADAPTER-USB-C,9,3581.37,,
ORD002035,WIDGET-A,5,1901.55,,
ORD002036,CABLE-2M,8,2668.4,,
ORD002037,MODULE-Z,5,997.0,,
ORD002038,WIDGET-B,1,167.45,,
ORD002039,MODULE-Z,3,261.15,,
ORD002040,MODULE-Z,10,690.1,,
ORD002041,PANEL-40W,10,2284.9,,
ORD002042,BATTERY-AA,10,3632.9,,
ORD002043,BATTERY-AA,6,590.1,,
ORD002044,MODULE-Z,5,1224.8,,
ORD002045,WIDGET-B,9,1345.14,,
ORD002046,SENSOR-T1,10,3731.7,,
ORD002047,WIDGET-B,10,3719.3,,
ORD002048,GADGET-X,1,81.6,,
ORD002049,SENSOR-T1,3,222.75,CREATE_ORDER,
ORD002050,WIDGET-B,6,440.76,,
ORD002051,PANEL-40W,7,1672.37,,
ORD002052,WIDGET-B,7,1257.34,,
ORD002053,CABLE-2M,5,516.25,,
ORD002054,BATTERY-AA,7,2520.0,,
ORD002055,PANEL-40W,9,1490.31,,
ORD002056,PANEL-40W,8,241.76,,
ORD002057,SENSOR-T1,1,48.39,,
ORD002058,MODULE-Z,10,2844.4,,
ORD002059,GADGET-X,6,361.14,,
ORD002060,PANEL-40W,8,3048.4,,
ORD002061,SENSOR-T1,10,3715.8,CREATE_ORDER,
ORD002062,WIDGET-A,3,787.26,,
ORD002063,ADAPTER-USB-C,4,370.12,,
ORD002064,GADGET-X,3,1004.16,,
ORD002065,BATTERY-AA,9,461.79,,
ORD002066,PANEL-40W,3,1164.69,,
ORD002067,ADAPTER-USB-C,9,1375.92,,
ORD002068,PANEL-40W,1,33.32,,
ORD002069,WIDGET-B,5,1295.05,,
ORD002070,SENSOR-T1,4,1230.56,,
ORD002071,SENSOR-T1,7,2110.99,,
ORD002072,SENSOR-T1,2,53.5,,
ORD002073,MODULE-Z,5,1342.65,,
ORD002074,SENSOR-T1,10,3436.5,CHARGE_PAYMENT,
ORD002075,ADAPTER-USB-C,9,1732.95,,
ORD002076,WIDGET-B,8,1643.76,,
ORD002077,ADAPTER-USB-C,1,180.91,,
ORD002078,ADAPTER-USB-C,5,559.15,,
ORD002079,PANEL-40W,6,1875.06,,
ORD002080,ADAPTER-USB-C,3,192.69,,
ORD002081,MODULE-Z,5,686.9,,
ORD002082,ADAPTER-USB-C,9,951.3,,
ORD002083,WIDGET-B,8,2763.6,,
ORD002084,MODULE-Z,7,401.03,,
ORD002085,WIDGET-B,1,273.87,,
ORD002086,SENSOR-T1,1,266.89,,
ORD002087,WIDGET-B,3,1057.98,,
ORD002088,MODULE-Z,8,552.0,,
ORD002089,MODULE-Z,5,307.35,,
ORD002090,ADAPTER-USB-C,8,483.28,,
ORD002091,MODULE-Z,7,982.38,,
ORD002092,BATTERY-AA,1,342.01,,
ORD002093,GIZMO-PRO,3,728.7,,
ORD002094,SENSOR-T1,1,92.09,,
ORD002095,GADGET-X,7,2272.62,,
ORD002096,CABLE-2M,10,2559.0,,
ORD002097,CABLE-2M,9,590.31,,
ORD002098,ADAPTER-USB-C,3,338.64,,
ORD002099,WIDGET-B,8,1992.96,,
ORD002100,GADGET-X,7,1323.42,,
ORD002101,ADAPTER-USB-C,8,1681.36,RESERVE_INVENTORY,
ORD002102,CABLE-2M,3,977.88,,
ORD002103,MODULE-Z,8,375.12,,
ORD002104,WIDGET-B,6,614.46,,
ORD002105,WIDGET-A,2,641.28,,
ORD002106,CABLE-2M,5,530.75,,
ORD002107,WIDGET-A,8,1476.08,,
ORD002108,WIDGET-A,7,2710.47,,
ORD002109,MODULE-Z,10,3001.6,,
ORD002110,CABLE-2M,5,1754.3,,
ORD002111,WIDGET-B,3,800.04,,
ORD002112,GIZMO-PRO,3,907.77,,
ORD002113,CABLE-2M,9,1416.06,,
ORD002114,CABLE-2M,9,494.37,,
ORD002115,WIDGET-B,8,2290.16,CREATE_SHIPMENT,
ORD002116,MODULE-Z,2,386.36,,
ORD002117,WIDGET-B,2,310.06,,
ORD002118,GADGET-X,2,388.18,,
ORD002119,GADGET-X,10,1687.7,,
ORD002120,BATTERY-AA,5,529.0,,
ORD002121,MODULE-Z,10,828.2,,
ORD002122,CABLE-2M,6,1509.96,,
ORD002123,MODULE-Z,6,1833.84,,
ORD002124,ADAPTER-USB-C,4,210.96,,
ORD002125,SENSOR-T1,10,2595.9,,
ORD002126,CABLE-2M,10,1554.3,CHARGE_PAYMENT,
ORD002127,ADAPTER-USB-C,9,3266.82,,
ORD002128,SENSOR-T1,3,118.47,,
ORD002129,PANEL-40W,2,591.42,,
ORD002130,GIZMO-PRO,7,964.6,,
ORD002131,MODULE-Z,6,1531.68,,
ORD002132,PANEL-40W,10,3114.1,,
ORD002133,GIZMO-PRO,2,471.0,,
ORD002134,SENSOR-T1,4,781.68,,
ORD002135,PANEL-40W,4,263.6,,
ORD002136,WIDGET-B,3,784.89,CREATE_SHIPMENT,
ORD002137,SENSOR-T1,3,918.03,,
ORD002138,ADAPTER-USB-C,1,149.23,,
ORD002139,CABLE-2M,4,1285.24,,
ORD002140,BATTERY-AA,8,2074.0,,
ORD002141,GIZMO-PRO,3,630.09,,
ORD002142,GIZMO-PRO,8,2534.88,,
ORD002143,GIZMO-PRO,2,463.86,,
ORD002144,SENSOR-T1,7,2792.72,,
ORD002145,WIDGET-B,6,1981.56,,
ORD002146,GIZMO-PRO,10,2143.0,,
ORD002147,ADAPTER-USB-C,1,337.48,,
ORD002148,PANEL-40W,9,3533.31,,
ORD002149,WIDGET-A,6,1373.4,,
ORD002150,WIDGET-B,9,570.24,,
ORD002151,WIDGET-B,9,2585.25,,
ORD002152,GIZMO-PRO,4,1517.72,,
ORD002153,GIZMO-PRO,9,632.16,,
ORD002154,WIDGET-B,8,3035.28,,
ORD002155,MODULE-Z,4,164.04,,
ORD002156,BATTERY-AA,3,204.66,,
ORD002157,BATTERY-AA,1,331.9,,
ORD002158,PANEL-40W,8,872.24,,
ORD002159,ADAPTER-USB-C,7,409.78,,
ORD002160,WIDGET-B,3,1069.2,,
ORD002161,SENSOR-T1,10,1212.2,,
ORD002162,WIDGET-B,4,239.44,,
ORD002163,MODULE-Z,2,320.0,,
ORD002164,CABLE-2M,4,660.64,,
ORD002165,WIDGET-B,7,937.02,,
ORD002166,GIZMO-PRO,4,1472.76,,
ORD002167,BATTERY-AA,3,1054.05,,
ORD002168,BATTERY-AA,2,590.24,,
ORD002169,MODULE-Z,9,1749.6,,
ORD002170,GIZMO-PRO,4,411.0,,
ORD002171,SENSOR-T1,6,2121.84,,
ORD002172,GIZMO-PRO,6,1017.48,,
ORD002173,CABLE-2M,9,3384.72,,
ORD002174,GIZMO-PRO,3,688.17,,
ORD002175,GIZMO-PRO,7,2448.67,,
ORD002176,PANEL-40W,7,2695.35,,
ORD002177,CABLE-2M,1,217.26,,
ORD002178,SENSOR-T1,4,1472.08,,
ORD002179,BATTERY-AA,8,844.0,,
ORD002180,BATTERY-AA,3,105.48,CREATE_ORDER,
ORD002181,SENSOR-T1,7,1540.42,,
ORD002182,SENSOR-T1,9,1478.88,,
ORD002183,GADGET-X,2,227.82,,
ORD002184,GADGET-X,6,1039.68,,
ORD002185,WIDGET-A,5,1632.05,,
ORD002186,GIZMO-PRO,6,762.6,,
ORD002187,WIDGET-B,9,2810.52,,
ORD002188,WIDGET-B,5,565.1,CREATE_ORDER,
ORD002189,ADAPTER-USB-C,1,329.44,,
ORD002190,WIDGET-B,10,1905.9,,
ORD002191,ADAPTER-USB-C,2,95.62,,
ORD002192,WIDGET-B,7,2110.22,,
ORD002193,WIDGET-B,4,1290.36,,
ORD002194,WIDGET-B,1,58.92,,
ORD002195,CABLE-2M,4,1462.96,,
ORD002196,BATTERY-AA,4,1281.96,,
ORD002197,PANEL-40W,5,1727.4,,
ORD002198,BATTERY-AA,6,2355.96,,
ORD002199,PANEL-40W,8,681.68,,
ORD002200,CABLE-2M,8,3091.92,,
ORD002201,GIZMO-PRO,5,1522.55,,
ORD002202,WIDGET-B,4,948.56,,
ORD002203,GADGET-X,2,686.56,,
ORD002204,GADGET-X,8,1748.88,,
ORD002205,GIZMO-PRO,4,1483.36,,
ORD002206,CABLE-2M,7,1460.55,,
ORD002207,WIDGET-B,1,288.27,CHARGE_PAYMENT,
ORD002208,PANEL-40W,10,3567.1,,
ORD002209,GIZMO-PRO,3,353.25,,
ORD002210,WIDGET-B,7,1517.95,,
ORD002211,GIZMO-PRO,1,130.23,,
ORD002212,BATTERY-AA,2,497.8,,
ORD002213,SENSOR-T1,1,122.23,,
ORD002214,BATTERY-AA,6,2372.52,,
ORD002215,PANEL-40W,4,279.32,,
ORD002216,CABLE-2M,7,1808.24,,
ORD002217,WIDGET-B,10,943.3,,
ORD002218,ADAPTER-USB-C,10,3371.0,,
ORD002219,CABLE-2M,6,1433.88,,
ORD002220,PANEL-40W,3,96.18,,
ORD002221,MODULE-Z,4,1396.52,,
ORD002222,SENSOR-T1,10,2353.1,,
ORD002223,MODULE-Z,7,1326.36,,
ORD002224,GIZMO-PRO,3,1091.22,,
ORD002225,CABLE-2M,7,1662.01,,
ORD002226,WIDGET-A,7,883.26,,
ORD002227,WIDGET-B,5,1112.0,CREATE_SHIPMENT,
ORD002228,GIZMO-PRO,9,3554.64,,
ORD002229,PANEL-40W,3,1063.08,CREATE_ORDER,
ORD002230,GADGET-X,4,127.2,,
ORD002231,ADAPTER-USB-C,9,1338.3,,
ORD002232,MODULE-Z,8,2311.84,,
ORD002233,GADGET-X,1,186.18,,
ORD002234,MODULE-Z,1,173.88,,
ORD002235,BATTERY-AA,10,1016.2,CHARGE_PAYMENT,
ORD002236,SENSOR-T1,1,40.8,,
ORD002237,GADGET-X,3,66.72,,
ORD002238,GIZMO-PRO,5,1776.2,,
ORD002239,CABLE-2M,2,198.8,,
ORD002240,WIDGET-B,7,1378.65,,
ORD002241,MODULE-Z,4,1149.24,,
ORD002242,MODULE-Z,4,1436.56,,
ORD002243,WIDGET-A,10,3426.6,,
ORD002244,PANEL-40W,9,624.6,,
ORD002245,BATTERY-AA,10,3543.6,,
ORD002246,WIDGET-B,3,1097.64,,
ORD002247,SENSOR-T1,9,2158.56,,
ORD002248,CABLE-2M,7,2759.82,,
ORD002249,MODULE-Z,10,882.0,,
ORD002250,PANEL-40W,7,2081.03,CREATE_ORDER,REFUND_PAYMENT
ORD002251,PANEL-40W,4,1292.8,,
ORD002252,CABLE-2M,2,670.96,,
ORD002253,GIZMO-PRO,1,228.32,,
ORD002254,CABLE-2M,4,1538.36,,
ORD002255,GADGET-X,5,418.95,,
ORD002256,PANEL-40W,1,23.37,,
ORD002257,GADGET-X,5,262.1,,
ORD002258,WIDGET-A,2,408.94,,
ORD002259,MODULE-Z,3,1016.67,,
ORD002260,CABLE-2M,8,2319.6,,
ORD002261,MODULE-Z,10,1619.9,,
ORD002262,GADGET-X,4,1457.96,,
ORD002263,GADGET-X,6,541.2,,
ORD002264,ADAPTER-USB-C,5,877.25,,
ORD002265,ADAPTER-USB-C,7,1514.8,,
ORD002266,BATTERY-AA,5,360.55,CHARGE_PAYMENT,
ORD002267,CABLE-2M,6,1746.9,,
ORD002268,MODULE-Z,10,1078.3,RESERVE_INVENTORY,
ORD002269,MODULE-Z,7,2746.03,,
ORD002270,SENSOR-T1,4,1037.24,,
ORD002271,MODULE-Z,6,1667.1,,
ORD002272,ADAPTER-USB-C,8,1179.6,,
ORD002273,WIDGET-B,9,3559.95,,
ORD002274,WIDGET-A,5,421.95,,
ORD002275,WIDGET-B,2,605.54,,
ORD002276,GIZMO-PRO,1,353.6,,
ORD002277,WIDGET-B,2,227.3,,
ORD002278,GIZMO-PRO,7,2337.65,,
ORD002279,GADGET-X,9,816.12,,
ORD002280,MODULE-Z,3,157.47,,
ORD002281,SENSOR-T1,10,769.3,,
ORD002282,GADGET-X,8,381.52,,
ORD002283,CABLE-2M,6,215.64,,
ORD002284,MODULE-Z,4,302.36,,
ORD002285,GIZMO-PRO,1,106.8,,
ORD002286,CABLE-2M,4,482.72,,
ORD002287,WIDGET-A,10,1316.0,,
ORD002288,GIZMO-PRO,7,2710.61,,
ORD002289,ADAPTER-USB-C,3,652.53,,
ORD002290,ADAPTER-USB-C,5,690.35,CHARGE_PAYMENT,
ORD002291,CABLE-2M,7,2170.7,,
ORD002292,SENSOR-T1,1,275.43,,
ORD002293,PANEL-40W,2,206.08,,
ORD002294,ADAPTER-USB-C,1,59.47,,
ORD002295,WIDGET-B,4,844.72,,
ORD002296,BATTERY-AA,8,3136.88,,
ORD002297,MODULE-Z,10,626.8,,
ORD002298,WIDGET-A,1,310.83,,
ORD002299,PANEL-40W,5,1579.8,,
ORD002300,WIDGET-A,2,689.94,,
ORD002301,ADAPTER-USB-C,7,890.96,,
ORD002302,CABLE-2M,9,371.7,,
ORD002303,CABLE-2M,8,2365.68,,
ORD002304,WIDGET-A,7,2434.18,,
ORD002305,WIDGET-A,2,510.74,,
ORD002306,BATTERY-AA,1,198.08,,
ORD002307,BATTERY-AA,1,140.81,,
ORD002308,GIZMO-PRO,10,1618.6,,
ORD002309,SENSOR-T1,10,3468.8,,
ORD002310,PANEL-40W,1,353.63,CREATE_SHIPMENT,
ORD002311,MODULE-Z,7,2170.98,,
ORD002312,WIDGET-A,8,1106.0,CREATE_ORDER,
ORD002313,CABLE-2M,1,76.71,,
ORD002314,SENSOR-T1,1,324.7,,
ORD002315,PANEL-40W,2,249.54,,
ORD002316,WIDGET-A,10,2972.4,,
ORD002317,ADAPTER-USB-C,7,1355.76,,
ORD002318,ADAPTER-USB-C,10,2319.9,,
ORD002319,WIDGET-B,7,1386.77,CREATE_ORDER,
ORD002320,GADGET-X,7,1355.55,,
